,year,mileage,max_power,km_distances,binned_engine,co_cc,_num_sales,Diesel,petrol,firstowner,secondowner,others,_company,_seats_in_year
250,2017,19.33,177.0,-1.1933887639383658,1,204.0,49,1.0,0.0,1.0,0.0,0.0,13,49
251,2003,14.2,92.0,-0.0038188745179817104,2,3487.0,3,0.0,1.0,0.0,0.0,1.0,9,3
252,2010,15.0,90.0,0.8762732997754659,3,8074.0,42,0.0,1.0,0.0,1.0,0.0,27,32
253,2008,0.0,62.0,0.4221439771091156,3,16333.0,37,0.0,1.0,1.0,0.0,0.0,11,37
254,2013,0.0,115.0,0.12083093363542867,1,12.0,2,1.0,0.0,1.0,0.0,0.0,16,2
255,2014,25.2,74.0,0.03794032195548667,3,37420.0,135,1.0,0.0,1.0,0.0,0.0,20,120
256,2017,18.9,82.0,-0.6060935388716245,3,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
257,2019,21.21,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
258,2018,17.0,108.5,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
259,2011,19.7,46.3,0.8260574793478236,4,37420.0,108,0.0,1.0,0.0,1.0,0.0,20,93
260,2018,28.09,88.5,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,206
261,2011,20.54,103.6,1.1642713985557256,2,934.0,31,1.0,0.0,0.0,0.0,1.0,29,30
262,2014,15.4,120.0,0.634777610814735,1,18988.0,69,1.0,0.0,1.0,0.0,0.0,19,7
263,2014,12.99,100.6,0.7952176195995114,1,5222.0,31,1.0,0.0,0.0,1.0,0.0,28,8
264,2015,15.4,120.0,0.5743603403378089,1,18988.0,72,1.0,0.0,0.0,1.0,0.0,19,64
265,2015,15.4,120.0,0.47039304362559575,1,18988.0,72,1.0,0.0,1.0,0.0,0.0,19,64
266,2007,19.7,46.3,0.3514833285244843,4,37420.0,52,0.0,1.0,1.0,0.0,0.0,20,42
267,2019,18.2,88.7,-3.0792656731847656,3,3837.0,43,0.0,1.0,1.0,0.0,0.0,10,42
268,2017,25.6,97.9,-0.5473394961823281,3,3837.0,57,1.0,0.0,1.0,0.0,0.0,10,49
269,2011,20.36,78.9,0.6438107129252174,3,16333.0,76,0.0,1.0,0.0,1.0,0.0,11,74
270,2010,18.0,75.0,0.8762732997754659,3,8074.0,42,1.0,0.0,0.0,1.0,0.0,27,32
271,2015,25.2,74.0,0.046393956925015245,3,37420.0,173,1.0,0.0,1.0,0.0,0.0,20,149
272,2011,14.21,203.0,0.4221439771091156,1,321.0,5,1.0,0.0,1.0,0.0,0.0,21,5
273,2018,21.38,88.7,-0.9589839968572472,3,16333.0,103,1.0,0.0,1.0,0.0,0.0,11,103
274,2012,15.010306406685237,115.76303621169914,1.1268503259638523,1,5222.0,45,1.0,0.0,0.0,1.0,0.0,28,20
275,2011,16.52,123.7,0.7006044954653311,1,1409.0,32,1.0,0.0,0.0,1.0,0.0,4,25
276,2012,21.1,55.2,0.8586897673823033,4,16333.0,83,0.0,1.0,0.0,1.0,0.0,11,83
277,2017,24.3,88.5,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
278,2004,16.1,37.0,0.45113533011354445,4,37420.0,23,0.0,1.0,1.0,0.0,0.0,20,11
279,2016,17.8,117.3,-0.16542015986266764,3,3837.0,61,0.0,1.0,1.0,0.0,0.0,10,55
280,2007,16.07,181.0,0.9802760283687828,1,956.0,2,1.0,0.0,0.0,0.0,1.0,3,2
281,2017,18.9,82.0,-0.6060935388716245,3,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
282,2012,20.0,68.0,0.7347574804582676,3,3487.0,31,1.0,0.0,1.0,0.0,0.0,9,29
283,2016,21.19,88.73,-0.19109732370406982,3,16333.0,114,1.0,0.0,1.0,0.0,0.0,11,114
284,2016,18.49,100.0,0.4369465453776981,3,18988.0,71,1.0,0.0,1.0,0.0,0.0,19,46
285,2014,22.32,126.32,0.665263869679433,2,16333.0,102,1.0,0.0,0.0,0.0,1.0,11,100
286,2019,19.4,94.93,-1.934772448837782,3,3487.0,19,0.0,1.0,1.0,0.0,0.0,9,19
287,2000,12.8,35.5,0.6544760881576347,3,34.0,1,1.0,0.0,0.0,1.0,0.0,0,1
288,2013,18.2,73.8,0.5948981057923737,3,1409.0,31,1.0,0.0,0.0,1.0,0.0,4,8
289,2011,23.0,90.0,0.6438107129252174,3,16333.0,76,1.0,0.0,0.0,1.0,0.0,11,74
290,2014,20.51,67.04,0.03794032195548667,4,37420.0,135,0.0,1.0,1.0,0.0,0.0,20,120
291,2016,25.2,74.0,-0.048786000313672626,3,37420.0,190,1.0,0.0,1.0,0.0,0.0,20,164
292,2013,15.96,62.1,0.9572972554087638,1,18988.0,60,1.0,0.0,0.0,1.0,0.0,19,40
293,2017,22.0,126.2,-0.8789094168032128,2,16333.0,158,1.0,0.0,0.0,0.0,1.0,11,158
294,2019,21.21,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
295,2017,17.0,73.75,-0.5235939401453807,3,934.0,14,0.0,1.0,1.0,0.0,0.0,29,14
296,2016,21.1,55.2,-0.19109732370406982,4,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
297,2017,16.5,70.0,-0.46688274641574473,3,18988.0,59,1.0,0.0,0.0,1.0,0.0,19,41
298,2012,22.32,126.32,0.8586897673823033,2,16333.0,83,1.0,0.0,0.0,1.0,0.0,11,83
299,2018,23.1,67.04,-0.813361244178655,4,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
300,2009,17.0,71.0,0.6504623527494666,3,8074.0,26,1.0,0.0,1.0,0.0,0.0,27,18
301,2011,13.5,115.0,1.6767740511958815,1,18988.0,57,1.0,0.0,0.0,0.0,1.0,19,12
302,2017,18.49,100.0,0.09031515676448819,3,18988.0,59,1.0,0.0,1.0,0.0,0.0,19,41
303,2017,23.0,98.96,-0.1413106776512537,3,3487.0,34,1.0,0.0,1.0,0.0,0.0,9,32
304,2011,18.0,75.0,0.6401747059009588,3,8074.0,63,1.0,0.0,1.0,0.0,0.0,27,46
305,2011,21.1,73.9,0.8260574793478236,3,37420.0,108,1.0,0.0,0.0,1.0,0.0,20,93
306,2017,24.0,73.97,-0.6060935388716245,3,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
307,2019,21.4,83.1,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
308,2015,25.17,53.3,0.5853192247700773,4,839.0,19,0.0,1.0,1.0,0.0,0.0,25,14
309,2015,15.5,86.7,0.007675698505443592,3,3837.0,42,0.0,1.0,1.0,0.0,0.0,10,37
310,2012,20.77,88.76,0.6133712307265957,3,37420.0,126,1.0,0.0,0.0,0.0,1.0,20,9
311,2007,16.52,123.7,0.39415095355100427,1,1409.0,4,1.0,0.0,0.0,1.0,0.0,4,4
312,2011,14.66,194.3,0.6438107129252174,1,16333.0,76,1.0,0.0,0.0,1.0,0.0,11,2
313,2015,25.83,99.0,0.47115239192022995,3,3487.0,39,1.0,0.0,1.0,0.0,0.0,9,38
314,2013,25.44,57.6,0.7422572034653329,4,1409.0,31,1.0,0.0,0.0,0.0,1.0,4,21
315,2017,22.0,108.495,-0.5235939401453807,3,934.0,14,1.0,0.0,1.0,0.0,0.0,29,14
316,2013,18.6,85.8,0.23834764238879833,3,37420.0,155,0.0,1.0,1.0,0.0,0.0,20,129
317,2011,16.6,68.0,1.0058973852967432,3,3487.0,43,0.0,1.0,0.0,1.0,0.0,9,38
318,2013,16.2,235.0,-0.07762954588657818,1,956.0,5,1.0,0.0,1.0,0.0,0.0,3,3
319,2017,25.2,74.0,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
320,2012,21.5,88.8,0.7283538070884685,3,37420.0,126,1.0,0.0,0.0,1.0,0.0,20,109
321,2011,21.0,64.1,1.020338708662347,3,18988.0,57,1.0,0.0,0.0,1.0,0.0,19,12
322,2019,22.37,214.56,-1.7874765089273537,1,0.0,28,0.0,1.0,1.0,0.0,0.0,17,28
323,2011,22.07,73.9,0.687233002199145,3,934.0,31,1.0,0.0,1.0,0.0,0.0,29,30
324,2017,27.39,74.0,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
325,2008,16.8,110.0,0.7219049462287421,3,16333.0,37,1.0,0.0,0.0,1.0,0.0,11,37
326,2017,22.54,88.73,-0.6060935388716245,3,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
327,2010,11.96,80.0,0.48580674706115007,3,37420.0,99,0.0,1.0,1.0,0.0,0.0,20,3
328,2019,28.4,74.02,-2.266830475225616,3,37420.0,109,1.0,0.0,1.0,0.0,0.0,20,102
329,2017,17.01,121.3,-0.6060935388716245,2,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
330,2019,22.0,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
331,2018,21.4,83.1,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
332,2007,15.0,104.68,0.7389363283614654,2,37420.0,52,0.0,1.0,0.0,0.0,1.0,20,42
333,2015,22.77,98.59,0.47115239192022995,3,3487.0,39,1.0,0.0,1.0,0.0,0.0,9,38
334,2010,14.0,112.0,1.0572827026997318,1,18988.0,21,1.0,0.0,1.0,0.0,0.0,19,11
335,2014,17.5,85.8,0.03794032195548667,3,37420.0,135,0.0,1.0,1.0,0.0,0.0,20,120
336,2003,10.5,120.0,1.2038340029025303,1,18988.0,4,1.0,0.0,0.0,1.0,0.0,19,3
337,2017,20.3,68.05,-0.6060935388716245,4,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
338,2016,18.9,82.0,0.15910159476242358,3,16333.0,114,0.0,1.0,0.0,0.0,1.0,11,114
339,2013,21.9,88.8,0.23446592924843754,3,16333.0,84,1.0,0.0,1.0,0.0,0.0,11,84
340,2019,20.89,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
341,2012,12.8,177.6,0.16956860135399493,1,3837.0,16,0.0,1.0,1.0,0.0,0.0,10,16
342,2016,22.54,88.73,-0.19109732370406982,3,16333.0,114,1.0,0.0,1.0,0.0,0.0,11,114
343,2010,0.0,62.1,0.6466211011078364,3,16333.0,51,0.0,1.0,0.0,1.0,0.0,11,50
344,2017,20.85,83.14,-0.3443485676437629,3,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
345,2018,24.04,67.0,-1.3770237701573569,4,839.0,26,0.0,1.0,1.0,0.0,0.0,25,25
346,2017,27.39,74.0,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
347,2014,22.32,126.32,0.064659960918983,2,16333.0,102,1.0,0.0,1.0,0.0,0.0,11,100
348,2006,17.3,60.0,0.8531311980865749,4,37420.0,40,0.0,1.0,0.0,1.0,0.0,20,31
349,2011,13.0,95.0,1.0368901402909056,1,18988.0,57,1.0,0.0,1.0,0.0,0.0,19,16
350,2019,12.83,148.31,-1.7082629868299466,1,12.0,2,1.0,0.0,1.0,0.0,0.0,16,2
351,2016,14.3,103.5,-1.7638982571581967,2,684.0,30,0.0,1.0,1.0,0.0,0.0,26,30
352,2012,16.09,184.0,-0.2998279762250005,1,956.0,4,1.0,0.0,1.0,0.0,0.0,3,4
353,2010,18.6,79.4,0.536006860475682,3,1409.0,23,0.0,1.0,1.0,0.0,0.0,4,19
354,2014,19.01,108.45,0.7704936568380839,3,839.0,11,1.0,0.0,0.0,1.0,0.0,25,11
355,2016,22.74,47.3,-0.048786000313672626,4,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
356,2011,12.05,120.0,1.0368901402909056,1,18988.0,57,1.0,0.0,1.0,0.0,0.0,19,16
357,2017,24.7,47.3,-0.2683406712488452,4,37420.0,238,0.0,1.0,0.0,1.0,0.0,20,212
358,2010,18.6,79.4,0.536006860475682,3,1409.0,23,0.0,1.0,1.0,0.0,0.0,4,19
359,2012,17.92,62.1,0.8586897673823033,3,16333.0,83,0.0,1.0,0.0,1.0,0.0,11,83
360,2012,19.87,83.8,0.6271888047304871,3,839.0,16,1.0,0.0,1.0,0.0,0.0,25,16
361,2015,22.7,89.84,0.47115239192022995,3,3487.0,39,1.0,0.0,1.0,0.0,0.0,9,38
362,2012,19.08,126.32,0.3342198610661969,2,16333.0,83,1.0,0.0,1.0,0.0,0.0,11,83
363,2015,25.83,99.0,0.47115239192022995,3,3487.0,39,1.0,0.0,1.0,0.0,0.0,9,38
364,2017,13.6,177.0,-1.1933887639383658,1,204.0,49,1.0,0.0,1.0,0.0,0.0,13,49
365,1997,14.8,80.0,1.0563603145595335,3,37420.0,8,0.0,1.0,0.0,1.0,0.0,20,1
366,2016,14.3,103.5,-1.7638982571581967,2,684.0,30,0.0,1.0,1.0,0.0,0.0,26,30
367,2016,20.77,88.8,-0.048786000313672626,3,37420.0,190,1.0,0.0,1.0,0.0,0.0,20,19
368,2018,17.8,105.5,-0.6127259444404913,3,5222.0,26,0.0,1.0,1.0,0.0,0.0,28,11
369,2016,18.49,100.0,0.30894039200283174,3,18988.0,71,1.0,0.0,0.0,1.0,0.0,19,46
370,2018,24.3,88.5,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,206
371,2017,18.9,81.86,-0.6060935388716245,3,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
372,2010,17.8,68.0,0.8582153094546316,3,3487.0,18,1.0,0.0,0.0,1.0,0.0,9,17
373,2017,20.3,84.0,-0.12716183398370204,3,8074.0,66,0.0,1.0,1.0,0.0,0.0,27,46
374,2019,16.78,190.0,-3.2638893210387905,1,956.0,54,1.0,0.0,1.0,0.0,0.0,3,54
375,2005,21.577849519743864,70.51968034096963,0.25975429506303543,3,37420.0,33,0.0,1.0,1.0,0.0,0.0,20,6
376,1996,15.773569078947366,99.86529605263158,-4.038201852394856,1,18988.0,1,1.0,0.0,0.0,1.0,0.0,19,1
377,2010,18.0,75.0,0.8762732997754659,3,8074.0,42,1.0,0.0,0.0,1.0,0.0,27,32
378,2013,21.79,67.05,0.23834764238879833,4,37420.0,155,0.0,1.0,1.0,0.0,0.0,20,129
379,2010,14.0,112.0,1.4125341773199103,1,18988.0,21,1.0,0.0,0.0,1.0,0.0,19,11
380,2012,18.9,67.1,0.2830395065778076,4,37420.0,126,0.0,1.0,1.0,0.0,0.0,20,109
381,2018,16.8,150.0,-4.027043353861356,1,309.0,29,1.0,0.0,1.0,0.0,0.0,30,29
382,2013,21.21,81.8,0.5848639999519061,3,37420.0,155,0.0,1.0,0.0,1.0,0.0,20,129
383,2018,17.4,81.86,-0.9589839968572472,3,16333.0,103,0.0,1.0,1.0,0.0,0.0,11,103
384,2014,19.01,108.45,0.8576853529540786,3,839.0,11,1.0,0.0,1.0,0.0,0.0,25,11
385,2017,19.59,187.74,-0.9484462212168642,1,956.0,5,1.0,0.0,1.0,0.0,0.0,3,4
386,2015,17.01,126.2,0.11076504712195363,2,16333.0,118,1.0,0.0,1.0,0.0,0.0,11,118
387,2017,20.51,67.04,-0.3443485676437629,4,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
388,2014,19.09,69.01,1.0904419557948866,3,8074.0,28,1.0,0.0,1.0,0.0,0.0,27,22
389,2005,12.8,85.0,0.4221439771091156,3,8074.0,6,0.0,1.0,0.0,1.0,0.0,27,3
390,2013,22.74,47.3,0.5848639999519061,4,37420.0,155,0.0,1.0,0.0,1.0,0.0,20,129
391,2018,24.3,88.5,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,206
392,2016,23.95,67.05,-0.047304311768074585,4,37420.0,190,0.0,1.0,0.0,1.0,0.0,20,164
393,2018,21.4,83.1,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
394,2018,18.6,81.83,-1.5372043794788293,3,16333.0,103,0.0,1.0,0.0,1.0,0.0,11,103
395,2018,18.16,86.8,-1.0151134136418565,3,3487.0,46,0.0,1.0,1.0,0.0,0.0,9,42
396,2008,19.81,68.05,0.7219049462287421,3,16333.0,37,0.0,1.0,0.0,1.0,0.0,11,37
397,2012,18.5,86.8,0.16956860135399493,3,3837.0,16,0.0,1.0,1.0,0.0,0.0,10,16
398,2012,22.3,74.0,0.5459399771799548,3,8074.0,78,1.0,0.0,1.0,0.0,0.0,27,54
399,2014,18.06,63.0,0.6529489507922431,1,18988.0,69,1.0,0.0,0.0,1.0,0.0,19,47
400,2019,21.21,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
401,2018,11.36,171.5,-0.6127259444404913,1,5222.0,26,1.0,0.0,1.0,0.0,0.0,28,3
402,2016,19.16,157.7,0.3030978747884284,1,5222.0,50,0.0,1.0,1.0,0.0,0.0,28,26
403,2019,19.44,75.0,-2.0555850999766943,4,934.0,10,0.0,1.0,1.0,0.0,0.0,29,10
404,2017,17.01,126.2,-0.6060935388716245,2,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
405,2018,25.17,53.3,-1.3770237701573569,4,839.0,26,0.0,1.0,1.0,0.0,0.0,25,25
406,2005,19.7,46.3,0.7088444678073881,4,37420.0,33,0.0,1.0,0.0,1.0,0.0,20,27
407,2011,20.5,105.0,0.6629987069182575,2,934.0,31,1.0,0.0,0.0,1.0,0.0,29,30
408,2017,13.6,177.0,-1.1933887639383658,1,204.0,49,1.0,0.0,1.0,0.0,0.0,13,49
409,2015,22.74,47.3,-0.01370441691484094,4,37420.0,173,0.0,1.0,0.0,1.0,0.0,20,149
410,2006,18.9,67.1,0.6945659063898009,4,37420.0,40,0.0,1.0,0.0,0.0,1.0,20,31
411,2015,14.07,69.01,0.4857285917244767,1,8074.0,44,1.0,0.0,1.0,0.0,0.0,27,22
412,2009,17.88,52.8,0.81841605834797,3,8074.0,26,1.0,0.0,0.0,1.0,0.0,27,18
413,2013,20.54,103.6,0.6958099666786574,2,934.0,21,1.0,0.0,1.0,0.0,0.0,29,21
414,2012,12.8,102.0,1.177843414950957,1,5222.0,45,1.0,0.0,1.0,0.0,0.0,28,11
415,2012,23.0,90.0,0.5420647026014324,3,16333.0,83,1.0,0.0,0.0,0.0,1.0,11,83
416,2019,22.0,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
417,2019,20.3,83.81,-1.6898169379344035,3,8074.0,21,0.0,1.0,1.0,0.0,0.0,27,18
418,2016,15.29,121.3,-0.19109732370406982,2,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
419,2013,22.9,74.0,0.23834764238879833,3,37420.0,155,1.0,0.0,1.0,0.0,0.0,20,129
420,2011,20.36,78.9,0.5013667502066361,3,16333.0,76,0.0,1.0,1.0,0.0,0.0,11,74
421,2012,21.1,73.9,0.2830395065778076,3,37420.0,126,1.0,0.0,1.0,0.0,0.0,20,109
422,2018,17.8,86.7,-1.166571743815755,3,3837.0,26,0.0,1.0,1.0,0.0,0.0,10,26
423,2012,17.8,67.0,0.5359648156745139,3,3487.0,31,1.0,0.0,0.0,1.0,0.0,9,29
424,2011,13.93,138.0,0.6401747059009588,1,8074.0,63,1.0,0.0,1.0,0.0,0.0,27,15
425,2013,21.1,55.2,0.41688192720514944,4,16333.0,84,0.0,1.0,0.0,1.0,0.0,11,84
426,2017,22.95,74.0,-0.12716183398370204,3,8074.0,66,1.0,0.0,1.0,0.0,0.0,27,46
427,2013,18.6,85.8,0.5848639999519061,3,37420.0,155,0.0,1.0,0.0,1.0,0.0,20,129
428,2016,18.9,82.0,0.20582409487932188,3,16333.0,114,0.0,1.0,0.0,1.0,0.0,11,114
429,2018,23.84,84.0,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
430,2010,16.95,78.9,0.81739655743804,3,16333.0,51,0.0,1.0,0.0,0.0,1.0,11,50
431,2013,21.1,55.2,0.41688192720514944,4,16333.0,84,0.0,1.0,0.0,1.0,0.0,11,84
432,2018,22.1,88.7,-0.9589839968572472,3,16333.0,103,1.0,0.0,1.0,0.0,0.0,11,103
433,2011,19.7,46.3,0.8260574793478236,4,37420.0,108,0.0,1.0,0.0,1.0,0.0,20,93
434,2016,23.84,84.0,-0.0058147542743370575,3,8074.0,27,0.0,1.0,1.0,0.0,0.0,27,23
435,2012,21.12,88.8,0.5459399771799548,3,8074.0,78,1.0,0.0,1.0,0.0,0.0,27,54
436,2013,12.05,120.0,0.8403104977924613,1,18988.0,60,1.0,0.0,1.0,0.0,0.0,19,8
437,2008,13.5,130.0,0.4632488345401517,2,3837.0,12,0.0,1.0,0.0,0.0,1.0,10,12
438,2017,27.39,74.0,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
439,2018,17.8,117.3,-1.166571743815755,3,3837.0,26,0.0,1.0,1.0,0.0,0.0,10,26
440,2013,20.46,83.8,0.7885874719649311,3,839.0,13,1.0,0.0,1.0,0.0,0.0,25,13
441,2012,21.1,55.2,0.3342198610661969,4,16333.0,83,0.0,1.0,1.0,0.0,0.0,11,83
442,2013,22.9,74.0,0.23834764238879833,3,37420.0,155,1.0,0.0,1.0,0.0,0.0,20,129
443,2004,13.6,63.0,1.4838296581843686,1,18988.0,3,1.0,0.0,0.0,1.0,0.0,19,2
444,2013,18.5,82.85,0.23446592924843754,3,16333.0,84,0.0,1.0,1.0,0.0,0.0,11,84
445,2012,25.0,69.0,0.5459399771799548,3,8074.0,78,1.0,0.0,1.0,0.0,0.0,27,54
446,2018,20.3,84.0,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
447,2018,23.01,67.0,-1.3770237701573569,4,839.0,26,0.0,1.0,1.0,0.0,0.0,25,25
448,2013,11.2,241.0,-0.07762954588657818,1,956.0,5,1.0,0.0,1.0,0.0,0.0,3,2
449,2012,16.95,97.7,0.5002734457015291,3,200.0,9,0.0,1.0,1.0,0.0,0.0,23,9
450,2014,21.1,55.2,0.064659960918983,4,16333.0,102,0.0,1.0,1.0,0.0,0.0,11,100
451,2011,19.7,46.3,0.2642537101458881,4,37420.0,108,0.0,1.0,1.0,0.0,0.0,20,93
452,2018,20.52,81.8,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
453,2011,17.0,70.0,0.7249038375889177,3,8074.0,63,1.0,0.0,0.0,1.0,0.0,27,46
454,2008,13.9,103.2,0.7219049462287421,2,16333.0,37,0.0,1.0,0.0,1.0,0.0,11,37
455,2008,12.8,52.0,-0.0038188745179817104,1,34.0,2,1.0,0.0,0.0,1.0,0.0,0,2
456,2014,15.96,62.1,0.6529489507922431,1,18988.0,69,1.0,0.0,0.0,1.0,0.0,19,47
457,2015,20.77,88.76,0.31140412179853527,3,37420.0,173,1.0,0.0,0.0,0.0,1.0,20,23
458,2019,18.0,190.0,-1.7968702968253176,1,309.0,26,1.0,0.0,1.0,0.0,0.0,30,26
459,2018,22.7,53.64,-1.1509745599829764,4,160.0,12,0.0,1.0,1.0,0.0,0.0,6,10
460,2015,18.6,81.83,0.11076504712195363,3,16333.0,118,0.0,1.0,1.0,0.0,0.0,11,118
461,2019,18.0,117.6,-3.0792656731847656,3,3837.0,43,0.0,1.0,1.0,0.0,0.0,10,42
462,2016,21.1,55.2,-0.19109732370406982,4,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
463,2017,27.28,69.0,-0.6121543524231032,3,8074.0,66,1.0,0.0,0.0,1.0,0.0,27,46
464,2008,14.84,170.0,0.8255346955087521,1,321.0,2,1.0,0.0,0.0,1.0,0.0,21,2
465,2017,20.51,67.04,-0.3443485676437629,4,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
466,2006,19.7,46.3,0.15267860253243118,4,37420.0,40,0.0,1.0,1.0,0.0,0.0,20,31
467,2017,14.1,147.94,-0.12716183398370204,1,8074.0,66,1.0,0.0,1.0,0.0,0.0,27,19
468,2017,25.32,77.0,0.09031515676448819,3,18988.0,59,1.0,0.0,1.0,0.0,0.0,19,14
469,2019,14.23,104.55,-2.171032680278948,3,200.0,4,0.0,1.0,1.0,0.0,0.0,23,4
470,2012,22.0,81.8,0.2830395065778076,3,37420.0,126,0.0,1.0,1.0,0.0,0.0,20,109
471,2010,19.7,46.3,0.8243571911311792,4,37420.0,99,0.0,1.0,0.0,1.0,0.0,20,85
472,2007,19.81,68.05,2.407548370982889,3,16333.0,17,0.0,1.0,0.0,1.0,0.0,11,16
473,2008,19.7,46.3,0.6851242325837715,4,37420.0,50,0.0,1.0,0.0,1.0,0.0,20,36
474,2012,21.0,75.0,0.6755709433505803,3,684.0,8,1.0,0.0,1.0,0.0,0.0,26,8
475,2013,23.4,74.0,0.7568401321581745,3,37420.0,155,1.0,0.0,0.0,0.0,1.0,20,129
476,2019,18.0,190.0,-1.7968702968253176,1,309.0,26,1.0,0.0,1.0,0.0,0.0,30,26
477,2015,24.4,71.0,0.11076504712195363,3,16333.0,118,1.0,0.0,1.0,0.0,0.0,11,118
478,2015,20.77,88.76,0.046393956925015245,3,37420.0,173,1.0,0.0,1.0,0.0,0.0,20,23
479,2006,20.8,58.0,0.8531311980865749,2,37420.0,40,1.0,0.0,0.0,1.0,0.0,20,31
480,2018,28.4,74.02,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,206
481,2018,10.91,197.0,-1.0151134136418565,1,3487.0,46,1.0,0.0,1.0,0.0,0.0,9,4
482,2014,20.36,78.9,0.064659960918983,3,16333.0,102,0.0,1.0,1.0,0.0,0.0,11,100
483,2018,15.1,152.87,-0.5796426694658621,1,18988.0,47,1.0,0.0,1.0,0.0,0.0,19,24
484,2019,22.37,214.56,-1.7874765089273537,1,0.0,28,0.0,1.0,1.0,0.0,0.0,17,28
485,2010,18.5,68.0,0.360514981593782,3,3487.0,18,1.0,0.0,1.0,0.0,0.0,9,17
486,2014,20.8,65.0,0.6529489507922431,3,18988.0,69,1.0,0.0,0.0,1.0,0.0,19,3
487,2012,22.32,126.3,0.8586897673823033,2,16333.0,83,1.0,0.0,0.0,1.0,0.0,11,83
488,2018,25.8,98.6,-1.166571743815755,3,3837.0,26,1.0,0.0,1.0,0.0,0.0,10,26
489,2018,22.0,81.8,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
490,2018,20.4,94.93,-1.0151134136418565,3,3487.0,46,0.0,1.0,1.0,0.0,0.0,9,42
491,2018,17.09,261.4,-1.7140252242045981,1,956.0,10,1.0,0.0,1.0,0.0,0.0,3,2
492,2009,17.0,70.0,0.81841605834797,3,8074.0,26,1.0,0.0,0.0,1.0,0.0,27,18
493,2016,25.2,74.0,-0.048786000313672626,3,37420.0,190,1.0,0.0,1.0,0.0,0.0,20,164
494,2020,22.05,47.3,-3.1088935323917477,4,37420.0,25,0.0,1.0,1.0,0.0,0.0,20,25
495,2001,19.88817244611059,87.28475164011248,0.3145844463134502,3,16333.0,4,0.0,1.0,0.0,1.0,0.0,11,4
496,2010,11.57,138.1,0.8762732997754659,1,8074.0,42,1.0,0.0,0.0,1.0,0.0,27,5
497,2010,18.861247771836005,88.65614564831262,0.7030768096502188,3,8074.0,42,1.0,0.0,1.0,0.0,0.0,27,2
498,2016,25.17,53.3,-0.5394838279420655,4,839.0,36,0.0,1.0,1.0,0.0,0.0,25,36
499,2015,22.77,98.59,0.47115239192022995,3,3487.0,39,1.0,0.0,1.0,0.0,0.0,9,38
500,2011,19.4,70.0,0.6401747059009588,3,8074.0,63,1.0,0.0,1.0,0.0,0.0,27,46
501,2017,23.0,98.96,-0.1413106776512537,3,3487.0,34,1.0,0.0,1.0,0.0,0.0,9,32
